,review_rate,review_body
144,40,"Bem simples o restaurante com cara de boteco, mas a comida é muito boa !! Peixinho sempre fresco e bem feito , acompanhamentos legais como molho tártaro, salada, polenta , mandioca. Bebidas básicas como sucos e cervejas ."
145,50,"serve boas porçoes de filé de tilápia, frango a passarinho uma boa cerveja bem gelada, otimo atendimento além de acolhedor"
146,50,O melhor filé de tilapia e bolinho de bacalhau que já comi. Adoro as porções e pedimos para comer em casa. Recomendo muito
147,30,"O espaço não é muito legal, mas para quem deseja comer bem (peixe) ele atende.As porções de peixe não são muito caras e são bem grandes.Com uma porção conseguem jantar 3 pessoas tranquilamente."
148,40,"Nunca gostei de comer bacalhau, quando experimentei o da Adega do Lusitano, fiquei maravilhado com o capricho e qualidade no preparo do bacalhau, sem conta que os bolinhos de bacalhau são um espetáculo."
149,50,"ambiente maravilhoso para descontrair com os amigos, familia ou ate reuniao de negocios.Demora um pouco para ser atendido, mas vale a pena esperar."
150,30,"O peixe é o melhor da cidade, porém ficamos 40 minutos do lado de fora pois é muito cheio e não tem lugar pra esperar la dentro, fomos sem crianças, mas vi pais loucos pra segura-los porque passa carro o tempo todo correndo, devido ao grande público seria interessante um local coberto dentro do estabelecimento para esperar!"
151,50,"Restaurante muito bem localizado, oferece atendimento rápido e ágil para atender a demanda, oferece o cardápio com porções com grandre variedade, sendo a tilapia e bata frita como principal pedido, muito boa a comida, ambiente para todas as idades."
152,40,"Restaurante/Barzinho ideal para jantar em família ou casal, happy hour com os amigos. Preço acessível, os pratos mais pedidos são as porções (tilápia, polenta, batata fritas)."
153,50,"De passagem por Cascavel fui conhecer a famosa Tilápia à Milanesa. São pequenos filés empanados.A porção é muito generosa e o peixe fantástico. Também provamos a porção de Costela de Pacú, não menos espetacular.Clima de boteco e bom atendimento"
154,40,Apesar de ter a melhor tilápia empanada da cidade - em minha opinião - o lugar é muito bagunçado. Pedidos são trocados e esquecidos com frequência.
155,40,Ótimo para aproveitar momentos com a família e os amigos. Sou fã de carteirinha. Melhor filé de tilápia de Cascavel.
156,50,"Excelente comida, porções de peixe, frango, fritas....preço ótimo....destaque para o atendimento do Lucas.....nota 10!!!+"
157,50,"Local simples, bom atendimento, bebida bem gelada, preços acessíveis e porções muito bem servidas! Se pedir um prato onde inclui saladas, dependendo dá comer em 4 pessoas! Gosto muito!!!"
158,20,"Lembro das porções serem generosas e saborosas. Porém agora o atendimento está imprestável. Saímos dessa vez sem ao menos sermos atendidos, mesmo após 20 minutos na mesa. Uma pena. "
159,40,"Local muito agradável, super bem frequentado, e, serve porções generosas.Indico a tilápia frita, ou grelhada, super saborosa.O bolinho de bacalhau, é quase uma janta de tão grande.Vale a pena visitar."
160,40,"Boa comida, excelente bolinho de bacalhau, mas o preço deste já foi melhor, cerveja deveria ser mais gelada !!!"
161,50,Fomos jantar com fome e uma porção de tilápia muito bem servida com meia de mandioca mais do que suficiente para duas pessoas.Atendimento muito bom.Preço justo
162,50,"Muito bom para confraternizações entre amigos, jantar com amigos e familiares. Pratos agradáveis, deliciosos."
163,40,"O atendimento é bom pessoas atenciosas , ótimo local para fazer um happy hour com amigos e com familiares, comida boa bem servida e preço honesto"
164,50,"Lugar agradável para encontro com amigos e familiares pequenas preço O preço é bem acessível e a cerveja é bem gelada e pratos deliciosos, salada variada "
165,40,"O bar é simples, mas com um ambiente bem tranquilo. É ideal pra encontrar os amigos rapidinho depois do expediente, colocar a conversa em dia e ainda comer um bom peixe. A porção de peixe deles é maravilhosa! Não deixe de pedir o molho tártaro, é um dos melhores que já experimentei."
166,40,"O lugar é simples mas a comida é farta e gostosa, tem cerveja gelada e bolinho de bacalhau é sem igual!"
167,40,"Melhor porção de filé de tilapia da cidade, meia porção da para 3 pessoas comerem. Preço justo e acessivel. "
168,40,"Com R$ 50,00 é possível comer uma boa porção de tilápia bem servida para duas pessoas, acompanhando molho tártaro, tábula de frios e dois sucos. Vale a pena"
169,40,"O local realmente é simples, mas aconchegante. As porções são realmente generosas e com ótimos preços. Local bom para qualquer motivo: apenas comer, conversar ou comemorar algo. A comida sempre muito saborosa, o principal prato do local que é a porção de tilápia vele muito a pena experimentar.O único revés do local é que em dias com muito movimento a comida costuma demorar um pouco para chegar."
170,40,"Restaurante com jeitão de boteco, possivelmente funciona até melhor para um happy hour do que para um jantar. No cardápio há opções de pratos e porções, todas fartamente servidas para duas ou quatro pessoas. A porção de polenta frita estava excelente. A porção de tilápia, que parece ser o carro chefe da casa, também estava muito boa. Não deixe de pedir o acompanhamento de molho tártaro. Se estiver em grupo, peça a torre de chopp. Preços realmente baixos."
171,50,"sabe aquela porcao de tilapia monstro, bem feita e de dar agua na boca, a precos baixos, é no Lusitano. Uma porcao media atende 4 pessoas tranquilamente, peca o molho tartaro para acompanhamento,e tambem de entrada o famoso bolinho de bacalhau, delicia pura, Eles tambem oferecem jantar completo, o preco e baixo, e a quiantidade de comida é absurda, vem varios tipos de saladas, arroz, batata frita, frango ou peixe, uma delicia para o bolso e para o estomago."
172,50,Porções generosas. A tilápia é fantástica. Meia porção serve duas pessoas tranquilamente. Vale conhecer e saborear.
173,50,"Porções excelentes e cerveja gelada, muito bom para um happy hour. O que deixa a desejar são os garçons, que muitas vezes demoram e não olham para os lados verem se alguém precisa de algo."
174,40,"Comida boa, bem servida. Para quem está em Cascavel com muita fome vá e tente comer toda a meia porção, impossível. "
175,40,"Especializado em peixes, o Lusitano é o lugar ideal para uma boa porção de filé de tilápia acompanhada de uma boa bebida."
176,40,"Gostei muito do lugar, garçons rapidos, porções com preço com pelo tamanho, quantidade, cerveja gostsa.Ótimo lugar pra um happy hour.volto com certeza!"
177,40,"Possui excelente prato de tilápia frita que é meu favorito, mas ,por ser bom e ter um preço legal está sempre lotada Tem que ir com paciência e não se importar com muitas pessoas."
178,50,Bar que para mim é extremamente tradicional. Sempre que vou à Cascavel apareço lá para apreciar a porção de isca de tilápia.
179,50,"Este lugar fica próximo ao centro, lugar bem arejado, como mesinhas na rua, excelente atendimento e comida, petisco muito bem servidos"
180,40,"Porções e petiscos excelentes... ótimo para ir com a família e amigos! O atendimento é meio demorado, mas sempre fomos bem servidos."
181,50,"Passo mal de tanto comer quando vou. Com certeza é o melhor peixe de cascavel, pelo menos no quesito isca de tilápia, tanto na opção tradicional frita, quanto na gratinada. Recomendo comer com polenta frita. Delícia!"
182,40,"Local muito apropriado para reunir os amigos, com excelentes opções de culinária e cerveja gelada. No entanto deve-se ficar atento a lotação do local, geralmente as filas são enormes. "
183,50,Ótimo lugar para reunir os amigos e saborear peixe e petiscos. Atendimento bom e atenciosos. Duas sedes na mesma rua. Mais a primeira tem mesinha na calça.
184,40,Lugar bom de comer porções. Atendimento muito bom. O preço é acessível. Gostoso para frequentar com a família.
185,50,"Comemos porção de camarao e tipalia. A comida é muito boa, e os pratos são bem generosos. O local é bastante frequentando, e por isso um pouco barulhento demais."
186,40,"Excelente local, para um happy hour e encontro com os amigos. Um bom antedimento, e local descontraído!"
187,30,"Todas as vezes em que fazemos pedidos de porções demora um pouco pra ficar pronto, em compensação quando chega na mesa, não é só o gosto mais a ""cara"" da porção é boa."
188,30,"estivemos la nu sabado a noite, pedimos algumas porções, a porção de tilapia veio queimada, pedimos para substituir, não gostaram muito, mas substituiram."
189,40,"Os peixes empanados muito bom, porém a demora no atendimento e falta de qualificação dos funcionários."
190,40,"Se você procura um lugar despojado para um happy hour, este é o lugar, cerveja sempre gelada e uma porção de tilápia que é famosa na região."
191,50,"Melhor file de tilápia da cidade, sem contar outras opções de porções, lugar descontraído, ambiente bacana, cerveja gelada."
192,50,"Ambiente muito bom para reunir famila ou amigos para o tradicional bate papo e degustar porções de polenta, peixe frito, e outras."
193,50,"É muito bom para Happy hour ,tem petiscos o lugar é bem localizado grande por dentro,ambiente bom arejado comida boa. Estacionamento bom. Fica no lado Oeste da Cidade de Cascavel-PR."
194,40,"O Lustano é um ótimo local para um happy hour após o trabalho. O ambiente do local é descontraído e a comida muito boa. Sugiro o filé de tilápia, pois o que provei estava muito bom. Recomendo!"
195,50,"Para os viajantes esse lugar é uma ótima opção para comer um peixinho frito e degustar uma cerveja gelada.. Tradicional no mercado, o Lusitano é ótimo point no final de tarde. "
196,40,"Local agradavel, bem concorrido e porções de Tilapia de peixe muito suculenta.Recomendo polenta recheada com queijo.Cerveja gelada e ótimo atendimento."
197,30,"Porções generosas, bom atendimento e ambiente simples e descontraído. Perfeito para um happy hour com amigos."
198,40,"O preço é bom e as porções são grandes, atendimento bom também, só é complicado no fim de semana, que lota, tem fila, e o atendimento demora um pouco mais."
199,40,"Porção de tilápia muito boa. Atendimento rápido e eficiente, local limpo e agradável. Perfeito para família."
200,50,"Bom, para começo vale lembrar que são 2 Lusitanos, o primeiro se mantém como uma espécie ""barzinho a beira da rua"", algo modesto mas que para bebericar, jogar conversa fora, comer deliciosos bolinhos de bacalhau é o melhor que tem. Mas vive lotado... rsrsrs O outro é mais um restaurante mesmo, legal para ir com amigos, família, enfim, tem um agradável ambiente, pratos mais a base de peixe. O máximo é a COSTELA DE PACU, delicioso é pouco."
201,40,"Ótima localização e excelente opção para happy hour. Aconselho a chegar cedo para pegar lugar na parte de fora do bar. A especialidade da casa são os pratos à base de peixe. O bolinho de bacalhau tem um bom tamanho e é muito saboroso. As porções são generosas, um excelente custo benefício, a porção de tilápia por exemplo é de 900g e a meia porção tem 400g. Caso vc não dê conta da porção eles ainda embalam pra viagem, rsrs."
202,30,"Existem dois restaurantes com o mesmo nome, o antigo e o novo. O antigo, conhecido apenas como Lusitano é um boteco típico, com mesas na calçada e uma frequência mais descolada. Boa cerveja gelada e os tira gostos muito bons. As Costelas de Pacú são excelentes.Já o novo Adega do Lusitano é mais um restaurante tipo família com tres salões grandes. Neste caso a frequência muda um pouco mas o cardápio é semelhante ao antigo porém mais voltado para refeições. Preços justos e atendimento bom."
